id,geo_1,geo_2,url,size,boost,title,country
tdRou0M9,15.868565,44.811962,/visit/biha/tdRou0M9,3,0,"Bihać","Bosnia and Herzegovina"
2D4UkCIW,-48.204826,-7.1927733,/visit/araguaina-to/2D4UkCIW,3,0,"Araguaína TO","Brazil"
MBGlSchK,28.334473,57.8167,/visit/pskov/MBGlSchK,4,0,"Pskov","Russia"
bDVsvHXc,16.813074,45.177986,/visit/kozarska-dubica/bDVsvHXc,3,0,"Kozarska Dubica","Bosnia and Herzegovina"
GDDfsB7H,18.810627,44.872658,/visit/brcko/GDDfsB7H,3,0,"Brčko","Bosnia and Herzegovina"
3NMClaU-,-49.85143,-6.5322905,/visit/canaa-dos-carajas-pa/3NMClaU-,3,0,"Canaã dos Carajás PA","Brazil"
tXgOfI74,136.24306,-1.881667,/visit/serui/tXgOfI74,2,0,"Serui","Indonesia"
AmVT2H3r,-79.50828,43.837208,/visit/vaughan/AmVT2H3r,8,0,"Vaughan","Canada"
p4wVt5bE,-63.262142,-17.31911,/visit/montero/p4wVt5bE,3,0,"Montero","Bolivia"
4Acip5lD,21.312267,46.18656,/visit/arad/4Acip5lD,4,0,"Arad","Romania"
myXAT3H0,-99.32677,38.879177,/visit/hays-ks/myXAT3H0,3,0,"Hays KS","United States"
mW11Khk5,-48.91114,-27.098206,/visit/brusque-sc/mW11Khk5,3,0,"Brusque SC","Brazil"
8C8tgfK0,-45.436844,-21.556051,/visit/varginha-mg/8C8tgfK0,8,0,"Varginha MG","Brazil"
9J8yCSYs,-103.46852,19.705017,/visit/ciudad-guzman/9J8yCSYs,3,0,"Ciudad Guzmán","Mexico"
Bkrrvoix,76.93664,8.524139,/visit/thiruvananthapuram/Bkrrvoix,12,0,"Thiruvananthapuram","India"
BFZdTKGw,-87.657585,44.088608,/visit/manitowoc-wi/BFZdTKGw,4,0,"Manitowoc WI","United States"
rfA9HPmx,-84.76752,43.59781,/visit/mount-pleasant-mi/rfA9HPmx,12,0,"Mount Pleasant MI","United States"
JzkPDCi3,111.899345,-7.604372,/visit/nganjuk/JzkPDCi3,2,0,"Nganjuk","Indonesia"
1Fa5OLRV,-131.64612,55.34222,/visit/ketchikan-ak/1Fa5OLRV,2,0,"Ketchikan AK","United States"
NxOSKlCF,3.1442652,50.623253,/visit/villeneuve-d-ascq/NxOSKlCF,3,0,"Villeneuve-d'Ascq","France"
kZLH1Oid,-87.8175,36.86778,/visit/cadiz-ky/kZLH1Oid,2,0,"Cadiz KY","United States"
QcLIQfLp,-48.676655,-26.77043,/visit/picarras-sc/QcLIQfLp,3,0,"Piçarras SC","Brazil"
97ZsArrk,38.75776,8.980603,/visit/addis-ababa/97ZsArrk,8,1,"Addis Ababa","Ethiopia"
SL2E07ag,-104.228836,32.420673,/visit/carlsbad-nm/SL2E07ag,2,0,"Carlsbad NM","United States"
f3mkrjzu,-48.637085,-27.614079,/visit/sao-jose-santa-catarina-sc/f3mkrjzu,3,0,"São José SC","Brazil"
ZnyVv5bL,-117.92985,33.61888,/visit/newport-beach-ca/ZnyVv5bL,2,0,"Newport Beach CA","United States"
XzNQCC2s,39.716763,41.002697,/visit/trabzon/XzNQCC2s,3,0,"Trabzon","Turkey"
2F6f5xq8,-48.8769,-23.979311,/visit/itapeva-sp/2F6f5xq8,3,0,"Itapeva SP","Brazil"
TmcSCjgq,-72.83087,19.934889,/visit/port-de-paix/TmcSCjgq,4,0,"Port-de-Paix","Haiti"
PRk1CbFT,-92.2671,34.769535,/visit/north-little-rock-ar/PRk1CbFT,3,0,"North Little Rock AR","United States"
akvYV0ZY,-119.11995,46.208668,/visit/kennewick-wa/akvYV0ZY,3,0,"Kennewick WA","United States"
XEGatefa,-75.18129,40.99954,/visit/east-stroudsburg-pa/XEGatefa,3,0,"East Stroudsburg PA","United States"
gfN1mqON,-50.783234,-29.357494,/visit/canela-rs/gfN1mqON,3,0,"Canela RS","Brazil"
2dbKDhvQ,12.146853,48.544193,/visit/landshut/2dbKDhvQ,3,0,"Landshut","Germany"
vvvrkuWd,24.685621,41.724762,/visit/chepelare/vvvrkuWd,2,0,"Chepelare","Bulgaria"
5bB8f04L,19.922346,39.624985,/visit/corfu/5bB8f04L,11,0,"Corfu","Greece"
szfe47nj,-105.08442,40.58526,/visit/fort-collins-co/szfe47nj,11,0,"Fort Collins CO","United States"
T7g6dX2t,4.8416934,7.100005,/visit/ondo/T7g6dX2t,2,0,"Ondo","Nigeria"
CLanNUQS,-54.74809,-18.504316,/visit/coxim-ms/CLanNUQS,3,0,"Coxim MS","Brazil"
RluYRCNI,6.2937737,51.9647,/visit/doetinchem/RluYRCNI,3,0,"Doetinchem","Netherlands"
aStCQO91,29.819487,40.71675,/visit/goelcuek/aStCQO91,2,0,"Gölcük","Turkey"
mfJuPv8D,-97.22753,17.460686,/visit/asuncion-nochixtlan/mfJuPv8D,2,0,"Asunción Nochixtlán","Mexico"
28SHimVW,73.94701,18.50096,/visit/pune/28SHimVW,7,0,"Pune","India"
S3Dyourf,-8.41154,43.362343,/visit/a-coruna/S3Dyourf,7,0,"A Coruña","Spain"
WCrY0M2i,-67.82492,-9.975384,/visit/rio-branco-ac/WCrY0M2i,5,0,"Rio Branco AC","Brazil"
DZvxhuMc,-0.570409,51.23622,/visit/guildford/DZvxhuMc,2,0,"Guildford","United Kingdom"
Uf2ytSxG,-121.62192,39.759605,/visit/paradise-ca/Uf2ytSxG,5,0,"Paradise CA","United States"
bpOH8Lbc,80.02554,9.661498,/visit/jaffna/bpOH8Lbc,3,0,"Jaffna","Sri Lanka"
b4Q53_CJ,-56.455193,-24.665339,/visit/san-estanislao/b4Q53_CJ,2,0,"San Estanislao","Paraguay"
qUl43bFZ,-77.75992,-10.752538,/visit/barranca/qUl43bFZ,2,0,"Barranca","Peru"
aDfhkUf7,34.281055,-12.931686,/visit/nkhotakota/aDfhkUf7,2,0,"Nkhotakota","Malawi"
J2RghPIa,-72.28819,18.513813,/visit/petion-ville/J2RghPIa,7,0,"Petion-Ville","Haiti"
k8jYhFQs,-55.744865,-27.461742,/visit/candelaria/k8jYhFQs,2,0,"Candelaria","Argentina"
BFK4HK13,-76.18417,-13.713456,/visit/pisco/BFK4HK13,2,0,"Pisco","Peru"
Jv99BbDr,-118.25507,34.14251,/visit/glendale-ca/Jv99BbDr,2,0,"Glendale CA","United States"
fxphJ72N,100.55486,13.760468,/visit/din-daeng/fxphJ72N,10,0,"Din Daeng","Thailand"
KpYfsiQc,-53.171562,-26.892643,/visit/cunha-pora-sc/KpYfsiQc,2,0,"Cunha Porã SC","Brazil"
WOFmaAP6,-78.519226,-6.6795864,/visit/bambamarca/WOFmaAP6,3,0,"Bambamarca","Peru"
KEKLAAKH,15.806545,45.183838,/visit/velika-kladusa/KEKLAAKH,2,0,"Velika Kladuša","Bosnia and Herzegovina"
pKUjCjrm,122.10647,13.891047,/visit/gumaca/pKUjCjrm,2,0,"Gumaca","Philippines"
tgk2FOJZ,17.907042,44.976418,/visit/derventa/tgk2FOJZ,2,0,"Derventa","Bosnia and Herzegovina"
DW0ApJ38,-93.63191,42.03078,/visit/ames-ia/DW0ApJ38,2,0,"Ames IA","United States"
p8rJ7JHh,-71.72228,-46.5409,/visit/chile-chico/p8rJ7JHh,3,0,"Chile Chico","Chile"
F1eX1Ufr,-78.75187,-8.416565,/visit/vir/F1eX1Ufr,2,0,"Virú","Peru"
VPaAi4A4,-118.39647,34.021122,/visit/culver-city-ca/VPaAi4A4,2,0,"Culver City CA","United States"
8l5wga9E,68.78704,38.559772,/visit/dushanbe/8l5wga9E,2,1,"Dushanbe","Tajikistan"
vaTwfLIp,-88.19621,17.504566,/visit/belize-city/vaTwfLIp,2,1,"Belize City","Belize"
VSsy0VhY,-42.693146,-21.878206,/visit/alem-paraiba-mg/VSsy0VhY,4,0,"Além Paraíba MG","Brazil"
ES0XcBYx,-0.37969184,33.156704,/visit/naama-province/ES0XcBYx,1,0,"Naâma","Algeria"
wMsExmsx,-52.416004,-28.258781,/visit/passo-fundo-rs/wMsExmsx,10,0,"Passo Fundo RS","Brazil"
njYbs5c2,-57.60991,-25.345816,/visit/lambare/njYbs5c2,6,0,"Lambare","Paraguay"
J4TPeGMU,5.091914,51.560596,/visit/tilburg/J4TPeGMU,4,0,"Tilburg","Netherlands"
FcJ5L7hu,-42.077778,-4.023889,/visit/batalha-pi/FcJ5L7hu,2,0,"Batalha PI","Brazil"
LhOp3pLL,-89.05138,17.163961,/visit/santa-elena/LhOp3pLL,2,1,"Santa Elena","Belize"
SyfQTRgj,49.066082,55.83043,/visit/kazan/SyfQTRgj,10,0,"Kazan","Russia"
KkItFCao,-90.57764,41.523643,/visit/davenport-ia/KkItFCao,2,0,"Davenport IA","United States"
MXXjRH8H,-72.69494,19.104927,/visit/saint-marc/MXXjRH8H,6,0,"Saint-Marc","Haiti"
Ly3RgGKl,113.7518,23.020674,/visit/dongguan/Ly3RgGKl,3,0,"Dongguan","China"
DIRAKpkm,-88.57103,18.084248,/visit/orange-walk/DIRAKpkm,2,1,"Orange Walk","Belize"
HK8Tbwpq,-80.137314,26.122438,/visit/fort-lauderdale-fl/HK8Tbwpq,6,0,"Fort Lauderdale FL","United States"
5rONQ7q1,-93.21851,36.643673,/visit/branson-mo/5rONQ7q1,6,0,"Branson MO","United States"
bybfeX8e,-63.13107,46.23824,/visit/charlottetown/bybfeX8e,3,0,"Charlottetown","Canada"
K5HPxTt5,-53.37757,-32.560875,/visit/jaguarao-rs/K5HPxTt5,4,0,"Jaguarão RS","Brazil"
33EkyeoN,-70.70495,7.2397804,/visit/guasdualito/33EkyeoN,2,0,"Guasdualito","Venezuela"
r3KX6uF0,-58.90917,-34.477863,/visit/pilar/r3KX6uF0,4,0,"Pilar","Argentina"
MpGaKAmA,-6.3529687,36.77258,/visit/sanlucar-de-barrameda/MpGaKAmA,6,0,"Sanlúcar de Barrameda","Spain"
Sf8hnKCk,-81.52713,24.65833,/visit/upper-sugarloaf-key-fl/Sf8hnKCk,4,0,"Upper Sugarloaf Key FL","United States"
MkJ8zEWu,-51.46397,-23.550438,/visit/apucarana-pr/MkJ8zEWu,2,0,"Apucarana PR","Brazil"
H9btGIJE,-8.172862,41.45082,/visit/fafe/H9btGIJE,1,0,"Fafe","Portugal"
c9Ef4CDA,5.605155,43.173653,/visit/la-ciotat/c9Ef4CDA,2,0,"La Ciotat","France"
AZhYJs4F,74.85596,12.914142,/visit/mangaluru/AZhYJs4F,2,0,"Mangaluru","India"
OoMjNxGf,-73.342125,-37.476242,/visit/curanilahue/OoMjNxGf,2,0,"Curanilahue","Chile"
CrSUnsN2,21.678467,40.512997,/visit/ptolemaida/CrSUnsN2,4,0,"Ptolemaida","Greece"
tnLh6xDB,-62.69433,-38.828815,/visit/medanos/tnLh6xDB,1,0,"Médanos","Argentina"
AlOwAX64,-68.144295,-38.82775,/visit/centenario/AlOwAX64,2,0,"Centenario","Argentina"
W4FDnR4m,-123.94006,49.165882,/visit/nanaimo/W4FDnR4m,3,0,"Nanaimo","Canada"
o9WiHkRv,49.41822,53.508526,/visit/tolyatti/o9WiHkRv,2,0,"Tolyatti","Russia"
8DM4QSps,30.335157,-1.2848136,/visit/nyagatare/8DM4QSps,1,1,"Nyagatare","Rwanda"
z-tFuhQH,-58.784954,-30.9512,/visit/federal/z-tFuhQH,2,0,"Federal","Argentina"
lbbAAURp,27.3734,-27.000788,/visit/vredefort/lbbAAURp,1,0,"Vredefort","South Africa"
Tm34xYAw,-53.31029,-25.78206,/visit/salto-do-lontra-pr/Tm34xYAw,2,0,"Salto do Lontra PR","Brazil"
2B932NHl,-69.299675,18.47207,/visit/san-pedro-de-macoris/2B932NHl,6,0,"San Pedro De Macorís","Dominican Republic"
Pdqa3bj_,20.035616,43.846054,/visit/pozega/Pdqa3bj_,2,0,"Požega","Serbia"
nkP0nO5Z,110.93343,-7.8120356,/visit/wonogiri/nkP0nO5Z,2,0,"Wonogiri","Indonesia"
njcSgYAE,-13.578402,9.641186,/visit/conakry/njcSgYAE,6,1,"Conakry","Guinea"
dU9zoAoC,106.711296,-6.2835217,/visit/south-tangerang/dU9zoAoC,2,0,"South Tangerang","Indonesia"
QXIL3lsI,-37.798832,-5.662491,/visit/apodi-rn/QXIL3lsI,2,0,"Apodi RN","Brazil"
5NM3yMkk,-72.4,-37.0333,/visit/cabrero/5NM3yMkk,2,0,"Cabrero","Chile"
SyD2qTKt,-81.93205,34.949482,/visit/spartanburg-sc/SyD2qTKt,2,0,"Spartanburg SC","United States"
ANrJvMXZ,-64.93898,-40.73018,/visit/san-antonio-oeste/ANrJvMXZ,2,0,"San Antonio Oeste","Argentina"
4dI2Dm2W,-58.276012,-34.79658,/visit/florencio-varela/4dI2Dm2W,1,0,"Florencio Varela","Argentina"
AY0kBRKt,-49.26952,-26.825136,/visit/timbo-sc/AY0kBRKt,2,0,"Timbó SC","Brazil"
2A86CpJB,-1.2987349,12.58405,/visit/ziniare/2A86CpJB,2,0,"Ziniare","Burkina Faso"
cVZsyNf_,34.181007,1.0784436,/visit/mbale/cVZsyNf_,3,0,"Mbale","Uganda"
foVALLeS,20.86598,42.890755,/visit/mitrovica/foVALLeS,2,0,"Mitrovica","Kosovo"
YGl9wC17,-73.35142,46.274025,/visit/saint-gabriel-de-brandon/YGl9wC17,2,0,"Saint-Gabriel de Brandon","Canada"
XMCVYk5C,-82.55148,35.59506,/visit/asheville-nc/XMCVYk5C,9,0,"Asheville NC","United States"
QpiPuOPy,-16.733822,28.12206,/visit/adeje/QpiPuOPy,3,0,"Adeje","Spain"
NLec2X5P,-35.60373,-6.1574645,/visit/boa-saude-rn/NLec2X5P,1,0,"Boa Saúde RN","Brazil"
APhlxiCe,-78.648384,-6.558193,/visit/chota/APhlxiCe,3,0,"Chota","Peru"
ohIeheXV,2.2245812,41.42668,/visit/sant-adria-de-besos/ohIeheXV,2,0,"Sant Adrià de Besòs","Spain"
UBzUwEay,-71.06017,19.814863,/visit/villa-isabela/UBzUwEay,2,0,"Villa Isabela","Dominican Republic"
_Y09utph,6.695894,6.2059293,/visit/asaba/_Y09utph,3,0,"Asaba","Nigeria"
fd7s5j3X,4.4500093,52.23999,/visit/noordwijk/fd7s5j3X,2,0,"Noordwijk","Netherlands"
mejTwtnQ,-48.048786,-23.589094,/visit/itapetininga-sp/mejTwtnQ,6,0,"Itapetininga SP","Brazil"
H64isEiM,17.661823,44.867867,/visit/prnjavor/H64isEiM,2,0,"Prnjavor","Bosnia and Herzegovina"
wtU7bpKo,86.98586,25.239157,/visit/bhagalpur/wtU7bpKo,3,0,"Bhagalpur","India"
uJRVGWjU,17.329662,43.471992,/visit/posusje/uJRVGWjU,2,0,"Posušje","Bosnia and Herzegovina"
9DSxZqqA,-61.379356,15.309168,/visit/roseau/9DSxZqqA,9,1,"Roseau","Dominica"
w6PBsRr7,-79.4604,-1.0225124,/visit/quevedo/w6PBsRr7,2,0,"Quevedo","Ecuador"
74_Gw53O,-40.259094,-15.624449,/visit/maiquinique-ba/74_Gw53O,3,0,"Maiquinique BA","Brazil"
ZRY2Yv11,-45.369343,-1.6712987,/visit/turiacu-ma/ZRY2Yv11,1,0,"Turiaçu MA","Brazil"
SZNgEicD,17.007689,43.824986,/visit/livno/SZNgEicD,2,0,"Livno","Bosnia and Herzegovina"
rVLl5t8y,-46.902496,-16.359623,/visit/unai-mg/rVLl5t8y,5,0,"Unaí MG","Brazil"
ufW1jwxo,-3.449581,51.46209,/visit/cowbridge/ufW1jwxo,9,0,"Cowbridge","United Kingdom"
lUdvLwpN,4.7004933,52.601234,/visit/heiloo/lUdvLwpN,2,0,"Heiloo","Netherlands"
7btGiuAW,-1.9673133,42.307354,/visit/calahorra/7btGiuAW,3,0,"Calahorra","Spain"
9CjRC8Y6,11.404102,47.26921,/visit/innsbruck/9CjRC8Y6,9,0,"Innsbruck","Austria"
R5H0o6iH,-54.05679,-24.556873,/visit/marechal-candido-rondon-pr/R5H0o6iH,5,0,"Marechal Cândido Rondon PR","Brazil"
YNiQRKZ6,49.666798,58.60353,/visit/kirov/YNiQRKZ6,3,0,"Kirov","Russia"
Z1NJNmEH,25.923147,-24.628208,/visit/gaborone/Z1NJNmEH,5,1,"Gaborone","Botswana"
WgJbBi4M,72.83106,21.17024,/visit/surat/WgJbBi4M,5,0,"Surat","India"
3MvbxpfS,-99.09788,19.638561,/visit/coacalco-de-berriozabal/3MvbxpfS,5,0,"Coacalco de Berriozábal","Mexico"
0fx6pcDu,56.939713,57.43164,/visit/kungur/0fx6pcDu,3,0,"Kungur","Russia"
ZZ75fwyt,-42.372135,-3.4686718,/visit/luzilandia-pi/ZZ75fwyt,1,0,"Luzilândia PI","Brazil"
EAHQ0HwF,-1.043182,45.623028,/visit/royan/EAHQ0HwF,2,0,"Royan","France"
BoPKMKOh,-46.139103,-21.249235,/visit/alterosa-mg/BoPKMKOh,1,0,"Alterosa MG","Brazil"
8sa04Eni,-102.868744,23.17776,/visit/fresnillo/8sa04Eni,2,0,"Fresnillo","Mexico"
eMepO10Q,73.7898,19.997454,/visit/nashik/eMepO10Q,5,0,"Nashik","India"
EB0SYkhd,15.267706,46.23975,/visit/celje/EB0SYkhd,3,0,"Celje","Slovenia"
4zd84tES,30.280117,0.6546257,/visit/fort-portal/4zd84tES,2,0,"Fort Portal","Uganda"
NqCUmfrS,-0.7769422,51.571945,/visit/marlow/NqCUmfrS,2,0,"Marlow","United Kingdom"
IUcNyAsK,-2.9380972,35.29228,/visit/melilla/IUcNyAsK,3,0,"Melilla","Spain"
iMb9duSf,-60.93835,-31.587204,/visit/franck/iMb9duSf,3,0,"Franck","Argentina"
54A3i1L1,8.341701,4.9757166,/visit/calabar/54A3i1L1,5,0,"Calabar","Nigeria"
biqLwPzo,-71.59712,-42.061268,/visit/lago-puelo/biqLwPzo,2,0,"Lago Puelo","Argentina"
X2bBm3Rg,-4.486076,48.390392,/visit/brest/X2bBm3Rg,8,0,"Brest","France"
VonhmCKy,18.898829,44.44282,/visit/kalesija/VonhmCKy,2,0,"Kalesija","Bosnia and Herzegovina"
er99O7W6,-118.54259,34.391663,/visit/santa-clarita-ca/er99O7W6,2,0,"Santa Clarita CA","United States"
4UHec7nT,-49.07348,-26.482222,/visit/jaragua-do-sul-sc/4UHec7nT,8,0,"Jaraguá do Sul SC","Brazil"
ZeZvXFbC,-92.637596,16.736992,/visit/san-cristobal-de-las-casas/ZeZvXFbC,2,0,"San Cristóbal de las Casas","Mexico"
8zU3sFRz,-3.0356748,53.817505,/visit/blackpool/8zU3sFRz,8,0,"Blackpool","United Kingdom"
r24m7uxr,-70.92739,-33.663746,/visit/talagante/r24m7uxr,1,0,"Talagante","Chile"
1kDJu5q9,-92.08151,30.53353,/visit/opelousas-la/1kDJu5q9,2,0,"Opelousas LA","United States"
XO3qD7JF,6.149482,62.47223,/visit/alesund/XO3qD7JF,2,0,"Ålesund","Norway"
ImGcES0x,-49.309143,-28.713709,/visit/icara-sc/ImGcES0x,2,0,"Içara SC","Brazil"
0DXEuqA5,-8.00289,12.639232,/visit/bamako/0DXEuqA5,5,1,"Bamako","Mali"
59isYp5y,-97.782425,17.807125,/visit/heroica-ciudad-de-huajuapan-de-leon/59isYp5y,2,0,"Heroica Ciudad de Huajuapan de Leon","Mexico"
RNlKiAO7,-63.04714,18.029583,/visit/philipsburg/RNlKiAO7,8,1,"Philipsburg","Sint Maarten"
s9PQagAP,-71.85636,45.367725,/visit/sherbrooke/s9PQagAP,8,0,"Sherbrooke","Canada"
9KteJwKi,-71.10241,18.21208,/visit/barahona/9KteJwKi,8,0,"Barahona","Dominican Republic"
eHvEE3Nd,-72.43212,-37.958267,/visit/collipulli/eHvEE3Nd,1,0,"Collipulli","Chile"
gsk0J1Tx,19.619207,49.08115,/visit/liptovsky-mikulas/gsk0J1Tx,1,0,"Liptovský Mikuláš","Slovakia"
LbmJqSyY,-122.41942,37.77493,/visit/san-francisco-ca/LbmJqSyY,99,0,"San Francisco CA","United States"
sK0n25at,-79.87202,43.255802,/visit/hamilton/sK0n25at,8,0,"Hamilton","Canada"
Ks2Tlq9l,-76.1506,6.10157,/visit/el-retiro/Ks2Tlq9l,1,0,"El Retiro","Colombia"
O6NPoMrs,80.446556,7.2481256,/visit/mawanella/O6NPoMrs,2,0,"Mawanella","Sri Lanka"
rdebX1ni,4.389863,44.62091,/visit/aubenas/rdebX1ni,3,0,"Aubenas","France"
c1IPyMh4,-58.62727,-34.493805,/visit/don-torcuato/c1IPyMh4,3,0,"Don Torcuato","Argentina"
P0FjpLES,4.074401,48.297344,/visit/troyes/P0FjpLES,3,0,"Troyes","France"
WwFTLUMf,-58.49639,-34.51055,/visit/olivos/WwFTLUMf,1,0,"Olivos","Argentina"
TvunU0sh,28.126293,-25.99918,/visit/midrand/TvunU0sh,3,0,"Midrand","South Africa"
1Oi4YXRw,-84.31645,9.849876,/visit/santiago-de-puriscal/1Oi4YXRw,1,0,"Santiago de Puriscal","Costa Rica"
NxVsQP6w,25.316214,44.719707,/visit/gaesti/NxVsQP6w,8,0,"Găești","Romania"
dr2fUvGp,-58.57966,-34.425087,/visit/tigre/dr2fUvGp,2,0,"Tigre","Argentina"
6KbWhyxm,-58.553635,-34.654907,/visit/ramos-mejia/6KbWhyxm,2,0,"Ramos Mejía","Argentina"
nwZFY3y3,17.431025,43.05631,/visit/ploce/nwZFY3y3,1,0,"Ploče","Croatia"
e3OK8k5B,-2.3599038,51.3758,/visit/bath/e3OK8k5B,8,0,"Bath","United Kingdom"
kEmQSp5t,-90.592,14.646374,/visit/mixco/kEmQSp5t,4,0,"Mixco","Guatemala"
M41dUdDZ,-52.35848,-14.664401,/visit/nova-xavantina-mt/M41dUdDZ,2,0,"Nova Xavantina MT","Brazil"
wzDGocdH,-72.68016,19.451149,/visit/gonaives/wzDGocdH,4,0,"Gonaives","Haiti"
9rdayLnB,5.584151,52.14019,/visit/barneveld/9rdayLnB,2,0,"Barneveld","Netherlands"
5FN-B915,112.96445,22.765392,/visit/jiangmen/5FN-B915,7,0,"Jiangmen","China"
hyAFpXlv,19.929493,47.777264,/visit/gyoengyoes/hyAFpXlv,1,0,"Gyöngyös","Hungary"
D6ojWigE,72.771774,24.464073,/visit/abu-road/D6ojWigE,1,0,"Abu Road","India"
QSlnmGmG,75.78727,26.912434,/visit/jaipur/QSlnmGmG,4,0,"Jaipur","India"
btbDBsxK,-71.61245,19.419233,/visit/loma-de-cabrera/btbDBsxK,1,0,"Loma de Cabrera","Dominican Republic"
K0YlzDME,-49.460087,-18.974573,/visit/ituiutaba-mg/K0YlzDME,8,0,"Ituiutaba MG","Brazil"
r6MojW81,-78.31975,44.30906,/visit/peterborough/r6MojW81,8,0,"Peterborough","Canada"
oPcw1ZAG,41.636745,41.616756,/visit/batumi/oPcw1ZAG,2,0,"Batumi","Georgia"
1Y6PsHlF,-17.311941,14.786368,/visit/keur-massar/1Y6PsHlF,1,0,"Keur Massar","Senegal"
X8SXcFIS,-58.645245,-34.655457,/visit/castelar/X8SXcFIS,1,0,"Castelar","Argentina"
xhL5JkRC,-40.363697,-18.127003,/visit/montanha-es/xhL5JkRC,2,0,"Montanha ES","Brazil"
Yj52YFx4,6.129384,45.899246,/visit/annecy/Yj52YFx4,8,0,"Annecy","France"
uOgvcUQk,-63.537807,-37.67007,/visit/guatrach/uOgvcUQk,2,0,"Guatraché","Argentina"
PRgiSf4n,5.6556473,53.03375,/visit/sneek/PRgiSf4n,8,0,"Sneek","Netherlands"
BoAddepE,-51.081367,-29.991901,/visit/alvorada-rs/BoAddepE,4,0,"Alvorada RS","Brazil"
m8UDOuiA,8.850995,47.25898,/visit/rueti-zh/m8UDOuiA,2,0,"Rüti ZH","Switzerland"
hkIUOYal,-0.2125435,38.56775,/visit/finestrat/hkIUOYal,2,0,"Finestrat","Spain"
uxKOZOHA,-75.431595,6.027632,/visit/la-ceja/uxKOZOHA,4,0,"La Ceja","Colombia"
mFT46t9D,-88.39675,18.40308,/visit/corozal/mFT46t9D,1,1,"Corozal","Belize"
c7Bfz5CN,-48.47957,-20.949675,/visit/bebedouro-sp/c7Bfz5CN,4,0,"Bebedouro SP","Brazil"
ljHTNYsC,27.914734,43.21405,/visit/varna/ljHTNYsC,8,0,"Varna","Bulgaria"
xZvPWzie,-38.460945,-4.1731844,/visit/pacajus-ce/xZvPWzie,3,0,"Pacajús CE","Brazil"
obJyNoZp,-43.858215,-16.728642,/visit/montes-claros-mg/obJyNoZp,8,0,"Montes Claros MG","Brazil"
a5IpL7Vz,-10.760524,6.2907434,/visit/monrovia/a5IpL7Vz,4,1,"Monrovia","Liberia"
aAPbrIta,36.230385,49.9935,/visit/kharkiv/aAPbrIta,3,0,"Kharkiv","Ukraine"
h6uzXXRM,-74.61662,39.382256,/visit/egg-harbor-township-nj/h6uzXXRM,2,0,"Egg Harbor Township NJ","United States"
qde9V1ez,-88.231514,16.96956,/visit/dangriga/qde9V1ez,1,1,"Dangriga","Belize"
NxAnTZyv,-57.487514,-14.619735,/visit/tangara-da-serra-mt/NxAnTZyv,2,0,"Tangará da Serra MT","Brazil"
mPnRX2G9,20.911423,44.012794,/visit/kragujevac/mPnRX2G9,8,0,"Kragujevac","Serbia"
Fr5CnKIx,-51.516987,-29.166708,/visit/bento-goncalves-rs/Fr5CnKIx,8,0,"Bento Gonçalves RS","Brazil"
AmsA_cxH,18.264853,43.94862,/visit/ilija/AmsA_cxH,1,0,"Ilijaš","Bosnia and Herzegovina"
MLU1OfDD,-98.98966,19.399494,/visit/ciudad-nezahualcoyotl/MLU1OfDD,4,0,"Ciudad Nezahualcóyotl","Mexico"
JTEc4DLG,-100.88184,20.209002,/visit/salvatierra/JTEc4DLG,4,0,"Salvatierra","Mexico"
pHOAcHBV,36.06249,52.966846,/visit/oryol/pHOAcHBV,1,0,"Oryol","Russia"
kEluSHSw,6.1739116,35.56102,/visit/batna/kEluSHSw,1,0,"Batna","Algeria"
rveXE9RD,0.121817,52.205338,/visit/cambridge/rveXE9RD,8,0,"Cambridge","United Kingdom"
BNzkREbJ,-65.35643,-41.606102,/visit/sierra-grande/BNzkREbJ,1,0,"Sierra Grande","Argentina"
sTjlUZb-,-9.59794,30.429485,/visit/agadir/sTjlUZb-,4,1,"Agadir","Morocco"
Oj2Tma83,-70.67585,-33.20446,/visit/colina/Oj2Tma83,2,0,"Colina","Chile"
zJBHX6qH,-0.129361,45.04067,/visit/coutras/zJBHX6qH,1,0,"Coutras","France"
LmMSnwyh,19.10481,44.386547,/visit/zvornik/LmMSnwyh,1,0,"Zvornik","Bosnia and Herzegovina"
FgnRlHUl,-80.70891,-0.9676533,/visit/manta/FgnRlHUl,2,0,"Manta","Ecuador"
uxqnP9Q0,-8.630498,52.668022,/visit/limerick/uxqnP9Q0,8,0,"Limerick","Ireland"
FFfwdzZW,-66.94243,-39.11481,/visit/chichinales/FFfwdzZW,1,0,"Chichinales","Argentina"
VXp1Bw5v,99.495056,8.288477,/visit/thung-song/VXp1Bw5v,1,0,"Thung Song","Thailand"
qb839ReJ,103.61312,-1.6101229,/visit/jambi/qb839ReJ,1,0,"Jambi","Indonesia"
8Y1INrQb,17.959276,43.08515,/visit/stolac/8Y1INrQb,1,0,"Stolac","Bosnia and Herzegovina"
rw1Fssfn,-42.94262,-21.120123,/visit/uba-mg/rw1Fssfn,1,0,"Ubá MG","Brazil"
OjIFvgr5,-49.93109,-21.035183,/visit/planalto-sp/OjIFvgr5,1,0,"Planalto SP","Brazil"
yNRP69yu,17.546667,43.198944,/visit/ljubuski/yNRP69yu,1,0,"Ljubuški","Bosnia and Herzegovina"
1J6em3Hi,-71.537575,43.208138,/visit/concord-nh/1J6em3Hi,7,0,"Concord NH","United States"
